state,county,tract,SUMLEVEL,GEO_ID,GEOCOMP,LSAD_NAME,STATE,COUNTY,COUSUB,TRACT,BLKGRP,BLOCK,PLACE,CONCIT,SLDL,SLDU,VTD,P001001,P001002,P001003,P001004,P001005,P001006,P001007,P001008,P001009,P001010,P001026,P001047,P001063,P001070,P002001,P002002,P002003,P002004,P002005,P002006,P002007,P002008,P002009,P002010,P002011,P002012,P002028,P002049,P002065,P002072,P003001,P003002,P003003,P003004,P003005,P003006,P003007,P003008,P003009,P003010,P003026,P003047,P003063,P003070,P004001,P004002,P004003,P004004,P004005,P004006,P004007,P004008,P004009,P004010,P004011,P004012,P004028,P004049,P004065,P004072,H001001,H001002,H001003
17,019,001205,140,1400000US17019001205,00,Census Tract 12.05,17,019,,001205,,,,,,,,5037,4865,3717,305,15,796,1,31,172,163,8,1,0,0,5037,184,4853,4702,3588,303,7,795,1,8,151,142,8,1,0,0,3627,3555,2787,207,11,532,1,17,72,66,6,0,0,0,3627,107,3520,3456,2710,207,6,531,1,1,64,58,6,0,0,0,1961,1882,79
17,019,001206,140,1400000US17019001206,00,Census Tract 12.06,17,019,,001206,,,,,,,,1831,1809,1616,57,1,122,0,13,22,22,0,0,0,0,1831,33,1798,1777,1594,57,1,122,0,3,21,21,0,0,0,0,1522,1513,1376,42,1,89,0,5,9,9,0,0,0,0,1522,22,1500,1491,1359,42,1,89,0,0,9,9,0,0,0,0,892,829,63
17,019,001301,140,1400000US17019001301,00,Census Tract 13.01,17,019,,001301,,,,,,,,6081,5913,4793,477,15,567,1,60,168,159,9,0,0,0,6081,224,5857,5719,4660,467,9,565,1,17,138,130,8,0,0,0,4947,4862,4068,314,11,433,1,35,85,80,5,0,0,0,4947,146,4801,4731,3974,312,6,431,1,7,70,65,5,0,0,0,2966,2838,128
17,019,001302,140,1400000US17019001302,00,Census Tract 13.02,17,019,,001302,,,,,,,,4199,4092,3401,195,5,475,0,16,107,100,7,0,0,0,4199,69,4130,4029,3355,192,3,475,0,4,101,95,6,0,0,0,3497,3444,2939,156,3,335,0,11,53,47,6,0,0,0,3497,50,3447,3397,2901,156,3,335,0,2,50,45,5,0,0,0,2087,1971,116
17,019,001400,140,1400000US17019001400,00,Census Tract 14,17,019,,001400,,,,,,,,6877,6672,5032,479,16,930,19,196,205,201,4,0,0,0,6877,386,6491,6304,4845,469,14,927,19,30,187,186,1,0,0,0,5916,5765,4402,407,15,736,19,186,151,147,4,0,0,0,5916,345,5571,5437,4242,400,13,733,19,30,134,133,1,0,0,0,1572,1453,119
17,019,005300,140,1400000US17019005300,00,Census Tract 53,17,019,,005300,,,,,,,,4383,4221,1423,1899,13,804,0,82,162,149,13,0,0,0,4383,143,4240,4100,1371,1890,8,803,0,28,140,128,12,0,0,0,3852,3726,1330,1515,13,796,0,72,126,116,10,0,0,0,3852,133,3719,3613,1280,1509,8,795,0,21,106,97,9,0,0,0,3013,2368,645
17,019,005401,140,1400000US17019005401,00,Census Tract 54.01,17,019,,005401,,,,,,,,4170,3996,2811,590,31,314,4,246,174,167,7,0,0,0,4170,579,3591,3463,2548,575,19,313,3,5,128,124,4,0,0,0,3337,3247,2381,418,19,264,4,161,90,85,5,0,0,0,3337,360,2977,2908,2215,411,13,263,3,3,69,67,2,0,0,0,2287,2038,249
17,019,005402,140,1400000US17019005402,00,Census Tract 54.02,17,019,,005402,,,,,,,,2927,2842,2424,124,9,110,0,175,85,78,7,0,0,0,2927,310,2617,2551,2297,124,8,110,0,12,66,62,4,0,0,0,2309,2271,1983,86,8,82,0,112,38,34,4,0,0,0,2309,192,2117,2091,1907,86,7,82,0,9,26,22,4,0,0,0,1378,1260,118
17,019,005500,140,1400000US17019005500,00,Census Tract 55,17,019,,005500,,,,,,,,5635,5443,4058,1079,24,184,3,95,192,171,20,1,0,0,5635,275,5360,5202,3932,1060,20,182,3,5,158,143,15,0,0,0,4499,4404,3470,694,16,161,3,60,95,85,9,1,0,0,4499,173,4326,4248,3384,687,13,159,3,2,78,72,6,0,0,0,2586,2389,197
17,019,005600,140,1400000US17019005600,00,Census Tract 56,17,019,,005600,,,,,,,,6853,6607,4238,1657,28,529,3,152,246,233,13,0,0,0,6853,401,6452,6234,4037,1645,6,524,3,19,218,205,13,0,0,0,5190,5075,3520,988,21,436,3,107,115,109,6,0,0,0,5190,278,4912,4812,3380,982,6,433,3,8,100,94,6,0,0,0,3312,3009,303
17,019,005701,140,1400000US17019005701,00,Census Tract 57.01,17,019,,005701,,,,,,,,5066,4904,3572,764,16,450,0,102,162,148,13,1,0,0,5066,258,4808,4681,3459,748,5,449,0,20,127,122,5,0,0,0,4105,4028,3028,533,13,380,0,74,77,67,9,1,0,0,4105,182,3923,3866,2949,523,5,379,0,10,57,53,4,0,0,0,2674,2396,278
17,019,005702,140,1400000US17019005702,00,Census Tract 57.02,17,019,,005702,,,,,,,,3015,2949,2177,500,8,208,0,56,66,63,3,0,0,0,3015,123,2892,2843,2119,495,8,208,0,13,49,47,2,0,0,0,2632,2591,1951,412,8,177,0,43,41,39,2,0,0,0,2632,94,2538,2509,1904,409,8,177,0,11,29,28,1,0,0,0,1664,1514,150
17,019,005800,140,1400000US17019005800,00,Census Tract 58,17,019,,005800,,,,,,,,4194,4069,3357,114,8,539,2,49,125,121,4,0,0,0,4194,209,3985,3879,3211,110,7,536,2,13,106,103,3,0,0,0,3741,3652,2994,96,6,510,2,44,89,86,3,0,0,0,3741,183,3558,3486,2871,92,5,507,2,9,72,70,2,0,0,0,1920,1817,103
17,019,005900,140,1400000US17019005900,00,Census Tract 59,17,019,,005900,,,,,,,,6366,6172,3850,310,9,1842,24,137,194,186,6,1,0,1,6366,383,5983,5827,3646,303,7,1836,24,11,156,151,4,1,0,0,6333,6144,3831,310,8,1836,24,135,189,181,6,1,0,1,6333,382,5951,5800,3628,303,6,1830,24,9,151,146,4,1,0,0,1368,1336,32
17,019,006000,140,1400000US17019006000,00,Census Tract 60,17,019,,006000,,,,,,,,3308,3234,1277,441,4,1355,25,132,74,73,1,0,0,0,3308,240,3068,3002,1167,431,1,1351,25,27,66,66,0,0,0,0,3086,3019,1226,422,4,1214,25,128,67,66,1,0,0,0,3086,228,2858,2799,1123,413,1,1210,25,27,59,59,0,0,0,0,802,553,249
17,019,010100,140,1400000US17019010100,00,Census Tract 101,17,019,,010100,,,,,,,,4582,4377,3319,842,10,87,2,117,205,193,11,1,0,0,4582,311,4271,4094,3172,822,9,87,1,3,177,166,10,1,0,0,3487,3401,2728,521,8,68,2,74,86,81,4,1,0,0,3487,188,3299,3228,2637,513,7,68,1,2,71,66,4,1,0,0,2460,2041,419
17,019,010204,140,1400000US17019010204,00,Census Tract 102.04,17,019,,010204,,,,,,,,4620,4417,3178,852,39,95,2,251,203,182,21,0,0,0,4620,651,3969,3802,2871,824,10,94,1,2,167,151,16,0,0,0,3408,3341,2536,555,32,74,2,142,67,56,11,0,0,0,3408,384,3024,2968,2342,542,8,73,1,2,56,47,9,0,0,0,2111,1883,228
17,019,010300,140,1400000US17019010300,00,Census Tract 103,17,019,,010300,,,,,,,,3789,3591,2146,1246,27,33,5,134,198,186,12,0,0,0,3789,297,3492,3333,2041,1231,17,31,5,8,159,153,6,0,0,0,2378,2309,1522,666,18,26,4,73,69,66,3,0,0,0,2378,149,2229,2171,1472,658,11,24,4,2,58,55,3,0,0,0,1434,1266,168
17,019,010400,140,1400000US17019010400,00,Census Tract 104,17,019,,010400,,,,,,,,4809,4730,4518,79,8,26,3,96,79,76,3,0,0,0,4809,178,4631,4566,4447,79,6,26,3,5,65,62,3,0,0,0,3754,3722,3576,64,7,22,3,50,32,31,1,0,0,0,3754,102,3652,3629,3534,64,5,22,3,1,23,22,1,0,0,0,2179,1941,238
17,019,010500,140,1400000US17019010500,00,Census Tract 105,17,019,,010500,,,,,,,,4371,4331,4270,16,10,16,0,19,40,39,0,0,0,1,4371,54,4317,4286,4238,16,9,16,0,7,31,31,0,0,0,0,3271,3253,3215,8,8,12,0,10,18,17,0,0,0,1,3271,36,3235,3222,3193,8,7,12,0,2,13,13,0,0,0,0,1761,1649,112
17,019,010601,140,1400000US17019010601,00,Census Tract 106.01,17,019,,010601,,,,,,,,5549,5477,5338,40,7,63,0,29,72,70,2,0,0,0,5549,111,5438,5374,5261,38,7,63,0,5,64,62,2,0,0,0,3904,3874,3791,19,6,43,0,15,30,28,2,0,0,0,3904,55,3849,3822,3754,19,6,43,0,0,27,25,2,0,0,0,2054,1986,68
17,019,010603,140,1400000US17019010603,00,Census Tract 106.03,17,019,,010603,,,,,,,,7144,7027,6739,95,12,126,0,55,117,111,6,0,0,0,7144,147,6997,6889,6648,94,12,126,0,9,108,102,6,0,0,0,5186,5136,4942,67,6,90,0,31,50,46,4,0,0,0,5186,83,5103,5056,4889,67,6,90,0,4,47,43,4,0,0,0,2942,2745,197
17,019,010604,140,1400000US17019010604,00,Census Tract 106.04,17,019,,010604,,,,,,,,3151,3078,2761,208,7,84,0,18,73,62,11,0,0,0,3151,57,3094,3026,2729,208,6,83,0,0,68,57,11,0,0,0,2508,2469,2254,131,6,68,0,10,39,34,5,0,0,0,2508,35,2473,2435,2232,131,5,67,0,0,38,33,5,0,0,0,1450,1322,128
17,019,010700,140,1400000US17019010700,00,Census Tract 107,17,019,,010700,,,,,,,,8057,7973,7866,19,18,34,1,35,84,80,4,0,0,0,8057,129,7928,7859,7786,19,17,32,1,4,69,65,4,0,0,0,5861,5826,5755,11,16,23,1,20,35,35,0,0,0,0,5861,77,5784,5758,5708,11,16,21,1,1,26,26,0,0,0,0,3130,3027,103
17,019,010800,140,1400000US17019010800,00,Census Tract 108,17,019,,010800,,,,,,,,4534,4483,4443,19,6,12,0,3,51,50,1,0,0,0,4534,50,4484,4436,4404,18,1,11,0,2,48,47,1,0,0,0,3358,3335,3313,10,2,9,0,1,23,22,1,0,0,0,3358,31,3327,3304,3287,9,0,8,0,0,23,22,1,0,0,0,1896,1770,126
17,019,010900,140,1400000US17019010900,00,Census Tract 109,17,019,,010900,,,,,,,,9302,9147,8831,159,24,109,2,22,155,140,15,0,0,0,9302,113,9189,9044,8754,153,19,107,2,9,145,130,15,0,0,0,7077,7004,6766,119,14,85,2,18,73,65,8,0,0,0,7077,73,7004,6937,6715,117,13,84,2,6,67,59,8,0,0,0,3977,3734,243
17,019,011000,140,1400000US17019011000,00,Census Tract 110,17,019,,011000,,,,,,,,3809,3718,2927,519,12,191,2,67,91,90,1,0,0,0,3809,202,3607,3529,2814,507,7,191,2,8,78,78,0,0,0,0,3367,3305,2665,402,9,175,2,52,62,62,0,0,0,0,3367,162,3205,3154,2569,396,6,175,2,6,51,51,0,0,0,0,2521,2269,252
17,019,011100,140,1400000US17019011100,00,Census Tract 111,17,019,,011100,,,,,,,,2785,2716,1269,162,3,1244,0,38,69,66,1,2,0,0,2785,107,2678,2617,1208,159,2,1243,0,5,61,61,0,0,0,0,2734,2669,1237,159,3,1232,0,38,65,62,1,2,0,0,2734,103,2631,2574,1180,156,2,1231,0,5,57,57,0,0,0,0,1521,1474,47
17,021,958100,140,1400000US17021958100,00,Census Tract 9581,17,021,,958100,,,,,,,,2999,2964,2918,19,6,16,0,5,35,35,0,0,0,0,2999,24,2975,2940,2899,19,6,16,0,0,35,35,0,0,0,0,2356,2342,2314,11,6,11,0,0,14,14,0,0,0,0,2356,12,2344,2330,2302,11,6,11,0,0,14,14,0,0,0,0,1352,1251,101
17,021,958200,140,1400000US17021958200,00,Census Tract 9582,17,021,,958200,,,,,,,,3888,3852,3807,21,5,10,0,9,36,36,0,0,0,0,3888,22,3866,3831,3795,21,5,10,0,0,35,35,0,0,0,0,2980,2959,2930,9,5,7,0,8,21,21,0,0,0,0,2980,16,2964,2943,2922,9,5,7,0,0,21,21,0,0,0,0,1778,1608,170
17,021,958300,140,1400000US17021958300,00,Census Tract 9583,17,021,,958300,,,,,,,,4308,4244,4156,24,12,31,1,20,64,63,1,0,0,0,4308,75,4233,4181,4119,24,4,30,0,4,52,51,1,0,0,0,3412,3390,3318,23,9,23,1,16,22,21,1,0,0,0,3412,47,3365,3344,3292,23,4,22,0,3,21,20,1,0,0,0,2166,2002,164
17,021,958400,140,1400000US17021958400,00,Census Tract 9584,17,021,,958400,,,,,,,,3868,3829,3756,30,3,15,6,19,39,39,0,0,0,0,3868,63,3805,3771,3717,30,3,14,6,1,34,34,0,0,0,0,2970,2954,2907,19,3,6,5,14,16,16,0,0,0,0,2970,37,2933,2918,2884,19,3,6,5,1,15,15,0,0,0,0,1796,1633,163
17,021,958500,140,1400000US17021958500,00,Census Tract 9585,17,021,,958500,,,,,,,,2551,2514,2445,40,5,18,0,6,37,37,0,0,0,0,2551,44,2507,2475,2410,40,5,18,0,2,32,32,0,0,0,0,1938,1923,1878,28,3,11,0,3,15,15,0,0,0,0,1938,23,1915,1903,1860,28,3,11,0,1,12,12,0,0,0,0,1195,1048,147
17,021,958600,140,1400000US17021958600,00,Census Tract 9586,17,021,,958600,,,,,,,,2277,2269,2230,12,3,18,0,6,8,8,0,0,0,0,2277,14,2263,2256,2223,12,3,18,0,0,7,7,0,0,0,0,1722,1719,1693,10,2,13,0,1,3,3,0,0,0,0,1722,3,1719,1716,1691,10,2,13,0,0,3,3,0,0,0,0,964,886,78
17,021,958700,140,1400000US17021958700,00,Census Tract 9587,17,021,,958700,,,,,,,,4750,4716,4294,334,10,14,0,64,34,34,0,0,0,0,4750,141,4609,4582,4228,331,8,14,0,1,27,27,0,0,0,0,3896,3881,3481,320,8,13,0,59,15,15,0,0,0,0,3896,124,3772,3760,3422,319,6,13,0,0,12,12,0,0,0,0,1682,1461,221
17,021,958800,140,1400000US17021958800,00,Census Tract 9588,17,021,,958800,,,,,,,,2746,2725,2713,1,0,10,0,1,21,21,0,0,0,0,2746,25,2721,2700,2688,1,0,10,0,1,21,21,0,0,0,0,2091,2082,2072,1,0,9,0,0,9,9,0,0,0,0,2091,15,2076,2067,2057,1,0,9,0,0,9,9,0,0,0,0,1317,1148,169
17,021,958900,140,1400000US17021958900,00,Census Tract 9589,17,021,,958900,,,,,,,,2763,2743,2707,4,2,23,0,7,20,20,0,0,0,0,2763,22,2741,2723,2694,4,2,23,0,0,18,18,0,0,0,0,2066,2058,2032,2,2,18,0,4,8,8,0,0,0,0,2066,11,2055,2047,2025,2,2,18,0,0,8,8,0,0,0,0,1295,1164,131
17,021,959000,140,1400000US17021959000,00,Census Tract 9590,17,021,,959000,,,,,,,,4650,4622,4584,10,5,12,1,10,28,27,1,0,0,0,4650,41,4609,4586,4558,10,5,12,1,0,23,22,1,0,0,0,3593,3580,3555,2,5,10,1,7,13,12,1,0,0,0,3593,25,3568,3557,3539,2,5,10,1,0,11,10,1,0,0,0,2018,1854,164
17,023,060100,140,1400000US17023060100,00,Census Tract 601,17,023,,060100,,,,,,,,4834,4788,4738,9,6,19,0,16,46,46,0,0,0,0,4834,39,4795,4754,4720,9,6,19,0,0,41,41,0,0,0,0,3735,3710,3676,3,6,12,0,13,25,25,0,0,0,0,3735,26,3709,3685,3664,3,6,12,0,0,24,24,0,0,0,0,2280,1943,337
17,023,060200,140,1400000US17023060200,00,Census Tract 602,17,023,,060200,,,,,,,,4337,4316,4267,7,5,15,1,21,21,21,0,0,0,0,4337,53,4284,4265,4236,7,4,14,1,3,19,19,0,0,0,0,3333,3319,3283,4,5,12,1,14,14,14,0,0,0,0,3333,34,3299,3287,3265,4,4,12,1,1,12,12,0,0,0,0,2058,1867,191
17,023,060300,140,1400000US17023060300,00,Census Tract 603,17,023,,060300,,,,,,,,5371,5325,5262,20,7,15,2,19,46,43,3,0,0,0,5371,76,5295,5256,5212,20,7,15,2,0,39,36,3,0,0,0,4154,4126,4080,13,6,9,2,16,28,27,1,0,0,0,4154,48,4106,4083,4053,13,6,9,2,0,23,22,1,0,0,0,2548,2234,314
17,023,060400,140,1400000US17023060400,00,Census Tract 604,17,023,,060400,,,,,,,,1793,1785,1760,12,7,6,0,0,8,8,0,0,0,0,1793,4,1789,1782,1757,12,7,6,0,0,7,7,0,0,0,0,1395,1389,1373,5,6,5,0,0,6,6,0,0,0,0,1395,3,1392,1387,1371,5,6,5,0,0,5,5,0,0,0,0,886,738,148
17,025,971900,140,1400000US17025971900,00,Census Tract 9719,17,025,,971900,,,,,,,,2517,2493,2471,6,2,6,0,8,24,21,3,0,0,0,2517,13,2504,2480,2466,6,2,6,0,0,24,21,3,0,0,0,1921,1907,1889,6,2,6,0,4,14,13,1,0,0,0,1921,9,1912,1898,1884,6,2,6,0,0,14,13,1,0,0,0,1140,987,153
17,025,972000,140,1400000US17025972000,00,Census Tract 9720,17,025,,972000,,,,,,,,2844,2825,2789,15,7,10,0,4,19,18,1,0,0,0,2844,14,2830,2816,2785,14,7,10,0,0,14,13,1,0,0,0,2234,2222,2196,10,4,8,0,4,12,11,1,0,0,0,2234,9,2225,2214,2192,10,4,8,0,0,11,10,1,0,0,0,1307,1158,149
17,025,972100,140,1400000US17025972100,00,Census Tract 9721,17,025,,972100,,,,,,,,5405,5343,5229,21,15,42,0,36,62,62,0,0,0,0,5405,91,5314,5259,5186,18,13,42,0,0,55,55,0,0,0,0,4106,4076,3994,17,10,32,0,23,30,30,0,0,0,0,4106,54,4052,4023,3967,16,8,32,0,0,29,29,0,0,0,0,2512,2261,251
17,025,972200,140,1400000US17025972200,00,Census Tract 9722,17,025,,972200,,,,,,,,3049,3043,3010,5,8,5,0,15,6,6,0,0,0,0,3049,33,3016,3010,2992,5,8,5,0,0,6,6,0,0,0,0,2390,2385,2367,4,4,4,0,6,5,5,0,0,0,0,2390,21,2369,2364,2352,4,4,4,0,0,5,5,0,0,0,0,1445,1291,154
17,027,900100,140,1400000US17027900100,00,Census Tract 9001,17,027,,900100,,,,,,,,6055,6005,5914,14,6,38,2,31,50,49,1,0,0,0,6055,84,5971,5923,5866,14,5,38,0,0,48,47,1,0,0,0,4568,4545,4481,13,5,29,0,17,23,23,0,0,0,0,4568,53,4515,4493,4447,13,4,29,0,0,22,22,0,0,0,0,2452,2349,103
17,027,900200,140,1400000US17027900200,00,Census Tract 9002,17,027,,900200,,,,,,,,1928,1915,1894,2,10,1,0,8,13,13,0,0,0,0,1928,33,1895,1882,1869,2,10,1,0,0,13,13,0,0,0,0,1476,1470,1455,2,7,0,0,6,6,6,0,0,0,0,1476,22,1454,1448,1439,2,7,0,0,0,6,6,0,0,0,0,759,702,57
17,027,900300,140,1400000US17027900300,00,Census Tract 9003,17,027,,900300,,,,,,,,6818,6764,6657,10,12,23,0,62,54,54,0,0,0,0,6818,182,6636,6595,6551,9,10,23,0,2,41,41,0,0,0,0,5160,5139,5072,5,8,19,0,35,21,21,0,0,0,0,5160,111,5049,5033,5001,4,7,19,0,2,16,16,0,0,0,0,2824,2682,142
17,027,900401,140,1400000US17027900401,00,Census Tract 9004.01,17,027,,900401,,,,,,,,1329,1322,1308,4,6,2,1,1,7,7,0,0,0,0,1329,15,1314,1310,1298,4,5,2,1,0,4,4,0,0,0,0,1078,1074,1063,3,4,2,1,1,4,4,0,0,0,0,1078,10,1068,1067,1058,3,3,2,1,0,1,1,0,0,0,0,646,547,99
17,027,900402,140,1400000US17027900402,00,Census Tract 9004.02,17,027,,900402,,,,,,,,5580,5527,5274,177,8,36,1,31,53,52,1,0,0,0,5580,70,5510,5458,5231,175,7,36,1,8,52,51,1,0,0,0,4368,4343,4160,133,4,26,1,19,25,24,1,0,0,0,4368,47,4321,4296,4129,131,3,26,1,6,25,24,1,0,0,0,2837,2270,567
17,027,900500,140,1400000US17027900500,00,Census Tract 9005,17,027,,900500,,,,,,,,6799,6705,5469,1028,14,22,1,171,94,91,3,0,0,0,6799,302,6497,6424,5367,1019,10,22,1,5,73,70,3,0,0,0,5692,5650,4459,1007,13,20,0,151,42,41,1,0,0,0,5692,256,5436,5406,4374,1000,10,20,0,2,30,29,1,0,0,0,2224,2077,147
17,027,900601,140,1400000US17027900601,00,Census Tract 9006.01,17,027,,900601,,,,,,,,2466,2448,2394,8,11,0,0,35,18,18,0,0,0,0,2466,57,2409,2402,2386,8,8,0,0,0,7,7,0,0,0,0,1817,1806,1775,4,8,0,0,19,11,11,0,0,0,0,1817,34,1783,1778,1768,4,6,0,0,0,5,5,0,0,0,0,963,919,44
17,027,900602,140,1400000US17027900602,00,Census Tract 9006.02,17,027,,900602,,,,,,,,6787,6652,6374,95,27,45,8,103,135,128,7,0,0,0,6787,315,6472,6370,6198,92,25,45,8,2,102,98,4,0,0,0,5021,4970,4768,70,17,36,5,74,51,49,2,0,0,0,5021,181,4840,4804,4680,67,15,36,5,1,36,34,2,0,0,0,2606,2459,147
17,029,000100,140,1400000US17029000100,00,Census Tract 1,17,029,,000100,,,,,,,,2999,2968,2905,35,4,4,0,20,31,31,0,0,0,0,2999,67,2932,2902,2861,33,4,4,0,0,30,30,0,0,0,0,2317,2296,2263,14,2,2,0,15,21,21,0,0,0,0,2317,41,2276,2256,2239,13,2,2,0,0,20,20,0,0,0,0,1363,1233,130
17,029,000200,140,1400000US17029000200,00,Census Tract 2,17,029,,000200,,,,,,,,6123,6063,5922,66,16,46,0,13,60,57,3,0,0,0,6123,68,6055,6001,5876,65,12,46,0,2,54,52,2,0,0,0,4753,4720,4601,57,11,40,0,11,33,32,1,0,0,0,4753,44,4709,4682,4574,56,10,40,0,2,27,27,0,0,0,0,2732,2435,297
17,029,000300,140,1400000US17029000300,00,Census Tract 3,17,029,,000300,,,,,,,,4656,4594,4459,107,3,9,0,16,62,61,1,0,0,0,4656,67,4589,4533,4423,98,2,9,0,1,56,55,1,0,0,0,3553,3524,3444,64,2,6,0,8,29,28,1,0,0,0,3553,34,3519,3493,3426,59,1,6,0,1,26,25,1,0,0,0,2100,1946,154
17,029,000400,140,1400000US17029000400,00,Census Tract 4,17,029,,000400,,,,,,,,2870,2803,2654,66,13,32,0,38,67,66,1,0,0,0,2870,70,2800,2740,2628,65,11,32,0,4,60,59,1,0,0,0,2262,2231,2121,48,12,24,0,26,31,30,1,0,0,0,2262,51,2211,2183,2099,48,11,24,0,1,28,27,1,0,0,0,1486,1360,126
17,029,000500,140,1400000US17029000500,00,Census Tract 5,17,029,,000500,,,,,,,,6239,6108,5772,233,11,54,3,35,131,126,5,0,0,0,6239,153,6086,5972,5676,227,9,53,3,4,114,112,2,0,0,0,4931,4868,4629,166,8,43,3,19,63,61,2,0,0,0,4931,96,4835,4778,4566,160,6,43,3,0,57,56,1,0,0,0,2973,2678,295
17,029,000600,140,1400000US17029000600,00,Census Tract 6,17,029,,000600,,,,,,,,3664,3645,3592,26,10,14,1,2,19,19,0,0,0,0,3664,15,3649,3632,3583,25,9,14,1,0,17,17,0,0,0,0,2850,2838,2802,15,9,9,1,2,12,12,0,0,0,0,2850,11,2839,2828,2795,15,8,9,1,0,11,11,0,0,0,0,1555,1452,103
17,029,000700,140,1400000US17029000700,00,Census Tract 7,17,029,,000700,,,,,,,,6894,6799,6345,261,11,125,3,54,95,90,5,0,0,0,6894,201,6693,6612,6211,261,8,123,3,6,81,79,2,0,0,0,6177,6117,5717,236,9,106,3,46,60,57,3,0,0,0,6177,171,6006,5956,5601,236,7,104,3,5,50,48,2,0,0,0,3144,2912,232
17,029,000800,140,1400000US17029000800,00,Census Tract 8,17,029,,000800,,,,,,,,5675,5569,4485,908,6,99,4,67,106,101,2,2,1,0,5675,226,5449,5355,4356,891,5,95,2,6,94,91,1,2,0,0,5495,5400,4362,870,6,96,4,62,95,90,2,2,1,0,5495,215,5280,5197,4238,856,5,92,2,4,83,80,1,2,0,0,1171,1033,138
17,029,000900,140,1400000US17029000900,00,Census Tract 9,17,029,,000900,,,,,,,,4255,4188,3929,136,13,87,0,23,67,60,7,0,0,0,4255,95,4160,4108,3874,134,6,87,0,7,52,47,5,0,0,0,3432,3394,3183,112,10,71,0,18,38,34,4,0,0,0,3432,65,3367,3339,3147,110,5,71,0,6,28,24,4,0,0,0,1868,1797,71
17,029,001000,140,1400000US17029001000,00,Census Tract 10,17,029,,001000,,,,,,,,3353,3309,3223,53,0,22,0,11,44,41,3,0,0,0,3353,53,3300,3260,3182,52,0,22,0,4,40,37,3,0,0,0,2703,2681,2620,38,0,17,0,6,22,20,2,0,0,0,2703,30,2673,2652,2596,37,0,17,0,2,21,19,2,0,0,0,1647,1547,100
17,029,001100,140,1400000US17029001100,00,Census Tract 11,17,029,,001100,,,,,,,,3685,3603,3438,114,12,24,1,14,82,78,4,0,0,0,3685,74,3611,3545,3397,113,9,23,0,3,66,65,1,0,0,0,2851,2825,2706,80,11,18,1,9,26,26,0,0,0,0,2851,40,2811,2786,2679,79,8,18,0,2,25,25,0,0,0,0,1728,1573,155
17,029,001200,140,1400000US17029001200,00,Census Tract 12,17,029,,001200,,,,,,,,3460,3405,3305,62,5,15,1,17,55,53,2,0,0,0,3460,66,3394,3341,3263,58,4,15,1,0,53,51,2,0,0,0,2607,2586,2519,40,5,11,1,10,21,19,2,0,0,0,2607,40,2567,2547,2494,37,4,11,1,0,20,18,2,0,0,0,1658,1497,161
17,031,010100,140,1400000US17031010100,00,Census Tract 101,17,031,,010100,,,,,,,,4854,4634,1810,2437,33,150,1,203,220,197,21,2,0,0,4854,616,4238,4076,1501,2390,13,150,0,22,162,141,19,2,0,0,3796,3663,1604,1757,29,137,1,135,133,119,12,2,0,0,3796,421,3375,3276,1376,1739,12,137,0,12,99,87,10,2,0,0,2624,2302,322
17,031,010201,140,1400000US17031010201,00,Census Tract 102.01,17,031,,010201,,,,,,,,6450,6115,2312,2350,48,299,6,1100,335,290,36,9,0,0,6450,2049,4401,4172,1501,2291,28,299,6,47,229,197,27,5,0,0,4746,4569,1898,1688,34,242,6,701,177,150,23,4,0,0,4746,1293,3453,3330,1369,1659,23,242,6,31,123,101,19,3,0,0,2941,2463,478
17,031,010202,140,1400000US17031010202,00,Census Tract 102.02,17,031,,010202,,,,,,,,2818,2687,1237,953,18,143,1,335,131,108,14,9,0,0,2818,789,2029,1935,839,935,14,139,0,8,94,75,13,6,0,0,2195,2118,1023,761,15,94,1,224,77,62,8,7,0,0,2195,516,1679,1629,771,747,13,90,0,8,50,39,7,4,0,0,1218,1115,103
17,031,010300,140,1400000US17031010300,00,Census Tract 103,17,031,,010300,,,,,,,,6236,6006,3267,1722,21,346,16,634,230,213,13,4,0,0,6236,1169,5067,4906,2836,1691,13,332,16,18,161,153,8,0,0,0,5285,5127,2979,1415,18,278,16,421,158,145,9,4,0,0,5285,820,4465,4351,2646,1391,13,272,16,13,114,108,6,0,0,0,3254,2826,428
17,031,010400,140,1400000US17031010400,00,Census Tract 104,17,031,,010400,,,,,,,,5042,4820,3341,729,17,562,5,166,222,198,21,3,0,0,5042,480,4562,4391,3097,707,10,551,4,22,171,155,15,1,0,0,4623,4442,3155,634,15,481,5,152,181,162,16,3,0,0,4623,429,4194,4053,2937,615,8,472,4,17,141,127,13,1,0,0,2311,2098,213
17,031,010501,140,1400000US17031010501,00,Census Tract 105.01,17,031,,010501,,,,,,,,4091,3920,2018,1300,23,383,5,191,171,155,16,0,0,0,4091,506,3585,3452,1755,1271,14,381,4,27,133,121,12,0,0,0,3529,3399,1882,1028,19,310,3,157,130,117,13,0,0,0,3529,418,3111,3009,1656,1007,12,309,3,22,102,92,10,0,0,0,2601,2293,308
17,031,010502,140,1400000US17031010502,00,Census Tract 105.02,17,031,,010502,,,,,,,,3101,2985,1820,776,31,239,1,118,116,107,9,0,0,0,3101,340,2761,2674,1672,744,10,239,1,8,87,82,5,0,0,0,2725,2645,1694,629,23,199,1,99,80,75,5,0,0,0,2725,284,2441,2381,1561,606,8,199,1,6,60,56,4,0,0,0,1978,1684,294
